observation_date,DEXUSUK,Return,Log_Return
06-05-82,1.821,0.008864266,0.00383274
07-05-82,1.8262,0.002855574,0.001238393
10-05-82,1.836,0.005366334,0.002324338
11-05-82,1.833,-0.001633987,-0.000710212
12-05-82,1.837,0.002182215,0.000946691
13-05-82,1.824,-0.007076756,-0.003084322
14-05-82,1.8235,-0.000274123,-0.000119066
17-05-82,1.8165,-0.003838772,-0.001670365
18-05-82,1.8135,-0.001651528,-0.000717842
19-05-82,1.7965,-0.009374138,-0.004090338
20-05-82,1.7795,-0.009462844,-0.004129229
21-05-82,1.7975,0.010115201,0.004370907
24-05-82,1.8045,0.003894298,0.001687987
25-05-82,1.8048,0.000166251,7.21959E-05
26-05-82,1.8,-0.002659574,-0.001156577
27-05-82,1.7895,-0.005833333,-0.002540802
28-05-82,1.791,0.000838223,0.000363883
31-05-82,,-1,
01-06-82,1.7875,#DIV/0!,
02-06-82,1.7915,0.002237762,0.000970762
03-06-82,1.7962,0.0026235,0.00113788
04-06-82,1.795,-0.000668077,-0.000290239
07-06-82,1.79,-0.002785515,-0.001211422
08-06-82,1.782,-0.004469274,-0.001945331
09-06-82,1.7745,-0.004208754,-0.001831696
10-06-82,1.764,-0.00591716,-0.002577423
11-06-82,1.7745,0.005952381,0.002577423
14-06-82,1.758,-0.009298394,-0.004057133
15-06-82,1.7612,0.00182025,0.000789806
16-06-82,1.748,-0.00749489,-0.003267248
17-06-82,1.743,-0.002860412,-0.001244041
18-06-82,1.7385,-0.002581756,-0.001122692
21-06-82,1.727,-0.006614898,-0.002882357
22-06-82,1.7365,0.005500869,0.00238245
23-06-82,1.7295,-0.004031097,-0.001754221
24-06-82,1.733,0.002023706,0.000877996
25-06-82,1.719,-0.008078477,-0.003522686
28-06-82,1.7185,-0.000290867,-0.00012634
29-06-82,1.735,0.009601397,0.004149943
30-06-82,1.7355,0.000288184,0.000125139
01-07-82,1.735,-0.000288101,-0.000125139
02-07-82,1.731,-0.002305476,-0.001002411
05-07-82,,-1,
06-07-82,1.7238,#DIV/0!,
07-07-82,1.7105,-0.007715512,-0.003363798
08-07-82,1.7105,0,0
09-07-82,1.7245,0.008184741,0.00354012
12-07-82,1.7325,0.004639026,0.002010045
13-07-82,1.7225,-0.005772006,-0.002514013
14-07-82,1.723,0.000290276,0.000126047
15-07-82,1.7215,-0.000870575,-0.00037825
16-07-82,1.724,0.001452222,0.000630234
19-07-82,1.735,0.00638051,0.002762218
20-07-82,1.739,0.002305476,0.001000103
21-07-82,1.756,0.009775733,0.00422493
22-07-82,1.7475,-0.004840547,-0.002107327
23-07-82,1.7665,0.010872675,0.004696457
26-07-82,1.764,-0.001415228,-0.000615061
27-07-82,1.7562,-0.004421769,-0.001924608
28-07-82,1.7435,-0.007231523,-0.003152021
29-07-82,1.738,-0.003154574,-0.00137218
30-07-82,1.738,0,0
02-08-82,1.7535,0.008918297,0.003855998
03-08-82,1.7485,-0.00285144,-0.001240134
04-08-82,1.7278,-0.011838719,-0.005172167
05-08-82,1.7155,-0.007118879,-0.003102747
06-08-82,1.714,-0.000874381,-0.000379905
09-08-82,1.7,-0.008168028,-0.003561896
10-08-82,1.6975,-0.001470588,-0.000639138
11-08-82,1.698,0.000294551,0.000127903
12-08-82,1.698,0,0
13-08-82,1.702,0.002355713,0.00102187
16-08-82,1.7025,0.000293772,0.000127565
17-08-82,1.707,0.002643172,0.001146401
18-08-82,1.724,0.009958992,0.00430374
19-08-82,1.7235,-0.000290023,-0.000125974
20-08-82,1.7415,0.010443864,0.004512191
23-08-82,1.744,0.001435544,0.000623002
24-08-82,1.7665,0.012901376,0.005567161
25-08-82,1.7605,-0.003396547,-0.001477612
26-08-82,1.76,-0.00028401,-0.000123362
27-08-82,1.736,-0.013636364,-0.005962947
30-08-82,1.7085,-0.015841014,-0.006934738
31-08-82,1.7205,0.007023705,0.003039694
01-09-82,1.7205,0,0
02-09-82,1.735,0.008427783,0.003644802
03-09-82,1.7305,-0.00259366,-0.001127875
06-09-82,,-1,
07-09-82,1.7278,#DIV/0!,
08-09-82,1.721,-0.003935641,-0.001712599
09-09-82,1.728,0.004067403,0.001762868
10-09-82,1.7125,-0.008969907,-0.003913158
13-09-82,1.7053,-0.00420438,-0.001829788
14-09-82,1.7075,0.001290096,0.00055992
15-09-82,1.7065,-0.000585652,-0.00025442
16-09-82,1.7075,0.000585995,0.00025442
17-09-82,1.713,0.003221083,0.001396651
20-09-82,1.7105,-0.001459428,-0.000634284
21-09-82,1.71,-0.000292312,-0.000126968
22-09-82,1.7215,0.006725146,0.002910917
23-09-82,1.7105,-0.006389776,-0.002783949
24-09-82,1.7085,-0.001169249,-0.000508095
27-09-82,1.6958,-0.007433421,-0.003240352
28-09-82,1.6905,-0.003125369,-0.001359456
29-09-82,1.6955,0.002957705,0.001282619
30-09-82,1.6945,-0.000589797,-0.000256221
01-10-82,1.698,0.002065506,0.000896113
04-10-82,1.6833,-0.008657244,-0.003776162
05-10-82,1.6865,0.001901028,0.000824822
06-10-82,1.6925,0.003557664,0.001542332
07-10-82,1.7035,0.006499261,0.002813461
08-10-82,1.7045,0.000587027,0.000254868
11-10-82,,-1,
12-10-82,1.724,#DIV/0!,
13-10-82,1.7085,-0.008990719,-0.003922278
14-10-82,1.706,-0.001463272,-0.000635956
15-10-82,1.704,-0.001172333,-0.000509436
18-10-82,1.708,0.002347418,0.001018276
19-10-82,1.707,-0.00058548,-0.000254345
20-10-82,1.6973,-0.005682484,-0.00247491
21-10-82,1.6957,-0.000942674,-0.000409591
22-10-82,1.698,0.001356372,0.000588666
25-10-82,1.6805,-0.010306243,-0.004499169
26-10-82,1.686,0.003272835,0.001419053
27-10-82,1.6848,-0.000711744,-0.000309216
28-10-82,1.678,-0.004036087,-0.001756397
29-10-82,1.677,-0.000595948,-0.000258894
01-11-82,1.6825,0.003279666,0.00142201
02-11-82,,-1,
03-11-82,1.6795,#DIV/0!,
04-11-82,1.6665,-0.007740399,-0.00337469
05-11-82,1.6625,-0.00240024,-0.001043664
08-11-82,1.6505,-0.007218045,-0.003146125
09-11-82,1.6603,0.005937595,0.002571039
10-11-82,1.6625,0.001325062,0.000575086
11-11-82,,-1,
12-11-82,1.6518,#DIV/0!,
15-11-82,1.6315,-0.012289623,-0.005370384
16-11-82,1.6205,-0.006742262,-0.002938043
17-11-82,1.6015,-0.011724776,-0.005122092
18-11-82,1.603,0.000936622,0.000406579
19-11-82,1.6195,0.0102932,0.00444743
22-11-82,1.594,-0.0157456,-0.006892635
23-11-82,1.5972,0.002007528,0.000870984
24-11-82,1.5955,-0.001064363,-0.000462493
25-11-82,,-1,
26-11-82,1.5925,#DIV/0!,
29-11-82,1.6062,0.008602826,0.003720181
30-11-82,1.632,0.016062757,0.006920533
01-12-82,1.6285,-0.002144608,-0.000932392
02-12-82,1.6365,0.004912496,0.002128247
03-12-82,1.641,0.002749771,0.001192571
06-12-82,1.62,-0.012797075,-0.005593567
07-12-82,1.632,0.007407407,0.00320514
08-12-82,1.627,-0.003063725,-0.001332601
09-12-82,1.612,-0.009219422,-0.004022515
10-12-82,1.61,-0.001240695,-0.000539161
13-12-82,1.607,-0.001863354,-0.000809999
14-12-82,1.6165,0.005911637,0.002559832
15-12-82,1.614,-0.001546551,-0.000672179
16-12-82,1.62,0.003717472,0.001611484
17-12-82,1.6,-0.012345679,-0.005395032
20-12-82,1.6105,0.0065625,0.002840746
21-12-82,1.6045,-0.003725551,-0.001621008
22-12-82,1.607,0.001558118,0.000676155
23-12-82,1.595,-0.00746733,-0.003255189
24-12-82,1.6,0.003134796,0.001359295
27-12-82,1.605,0.003125,0.001355054
28-12-82,1.619,0.008722741,0.003771812
29-12-82,1.627,0.004941322,0.002140704
30-12-82,1.6165,-0.006453596,-0.002811844
31-12-82,1.618,0.000927931,0.000402808
03-01-83,1.6235,0.003399258,0.001473776
04-01-83,1.621,-0.001539883,-0.000669278
05-01-83,1.621,0,0
06-01-83,1.6065,-0.008945096,-0.003902285
07-01-83,1.61,0.002178649,0.000945146
10-01-83,1.5895,-0.012732919,-0.005565344
11-01-83,1.584,-0.003460208,-0.001505355
12-01-83,1.575,-0.005681818,-0.002474619
13-01-83,1.578,0.001904762,0.000826441
14-01-83,1.581,0.001901141,0.000824871
17-01-83,1.589,0.005060089,0.002192027
18-01-83,1.576,-0.008181246,-0.003567684
19-01-83,1.574,-0.001269036,-0.000551485
20-01-83,1.572,-0.001270648,-0.000552186
21-01-83,1.5675,-0.002862595,-0.001244992
24-01-83,1.5405,-0.01722488,-0.007545847
25-01-83,1.5388,-0.001103538,-0.000479525
26-01-83,1.548,0.005978685,0.002588779
27-01-83,1.5365,-0.007428941,-0.003238392
28-01-83,1.5362,-0.000195249,-8.48038E-05
31-01-83,1.5202,-0.010415311,-0.004547033
01-02-83,1.5235,0.002170767,0.00094173
02-02-83,1.5135,-0.006563833,-0.002860033
03-02-83,1.5245,0.007267922,0.003145003
04-02-83,1.5245,0,0
07-02-83,1.534,0.006231551,0.002697931
08-02-83,1.5365,0.001629726,0.000707205
09-02-83,1.541,0.002928734,0.001270074
10-02-83,1.549,0.005191434,0.002248779
11-02-83,1.5405,-0.005487411,-0.002389715
14-02-83,1.5385,-0.00129828,-0.000564202
15-02-83,1.541,0.001624959,0.000705138
16-02-83,1.551,0.006489293,0.002809159
17-02-83,1.5435,-0.00483559,-0.002105164
18-02-83,1.5435,0,0
21-02-83,,-1,
22-02-83,1.5215,#DIV/0!,
23-02-83,1.533,0.007558331,0.003270198
24-02-83,1.5275,-0.003587736,-0.001560936
25-02-83,1.527,-0.000327332,-0.000142182
28-02-83,1.5115,-0.010150622,-0.004430886
01-03-83,1.5045,-0.004631161,-0.002015959
02-03-83,1.505,0.000332336,0.000144308
03-03-83,1.5125,0.004983389,0.002158883
04-03-83,1.511,-0.000991736,-0.000430919
07-03-83,1.5168,0.003838518,0.001663856
08-03-83,1.4995,-0.011405591,-0.00498185
09-03-83,1.5025,0.002000667,0.000868011
10-03-83,1.5117,0.006123128,0.002651132
11-03-83,1.5027,-0.005953562,-0.002593327
14-03-83,1.509,0.004192454,0.001816953
15-03-83,1.514,0.003313453,0.001436635
16-03-83,1.51,-0.002642008,-0.001148928
17-03-83,1.5023,-0.005099338,-0.00222028
18-03-83,1.4875,-0.009851561,-0.004299693
21-03-83,1.4705,-0.011428571,-0.004991946
22-03-83,1.473,0.001700102,0.000737718
23-03-83,1.458,-0.010183299,-0.004445223
24-03-83,1.4618,0.00260631,0.001130434
25-03-83,1.46,-0.001231359,-0.000535102
28-03-83,1.4545,-0.003767123,-0.00163913
29-03-83,1.4543,-0.000137504,-5.97215E-05
30-03-83,1.4665,0.008388916,0.003628063
31-03-83,1.4825,0.010910331,0.004712635
01-04-83,1.478,-0.003035413,-0.001320268
04-04-83,1.4885,0.007104195,0.003074405
05-04-83,1.5063,0.011958347,0.005162637
06-04-83,1.517,0.007103499,0.003074105
07-04-83,1.5035,-0.008899143,-0.003882148
08-04-83,1.505,0.000997672,0.000433067
11-04-83,1.5263,0.014152824,0.006103404
12-04-83,1.5425,0.010613903,0.004585268
13-04-83,1.5365,-0.003889789,-0.001692608
14-04-83,1.5402,0.00240807,0.001044554
15-04-83,1.5488,0.00558369,0.002418221
18-04-83,1.561,0.007877066,0.003407563
19-04-83,1.5495,-0.007367072,-0.003211322
20-04-83,1.542,-0.004840271,-0.002107207
21-04-83,1.5475,0.003566796,0.001546284
22-04-83,1.543,-0.002907916,-0.001264732
25-04-83,1.568,0.016202203,0.006980132
26-04-83,1.57,0.00127551,0.000553594
27-04-83,1.568,-0.001273885,-0.000553594
28-04-83,1.5592,-0.005612245,-0.002444232
29-04-83,1.5573,-0.001218574,-0.000529543
02-05-83,1.5707,0.008604636,0.00372096
03-05-83,1.5782,0.004774941,0.002068795
04-05-83,1.5787,0.000316817,0.00013757
05-05-83,1.578,-0.000443403,-0.00019261
06-05-83,1.579,0.000633714,0.000275131
09-05-83,1.568,-0.006966434,-0.003036072
10-05-83,1.5645,-0.002232143,-0.000970491
11-05-83,1.568,0.002237136,0.000970491
12-05-83,1.5681,6.37755E-05,2.76965E-05
13-05-83,1.5665,-0.001020343,-0.000443356
16-05-83,1.5605,-0.003830195,-0.001666626
17-05-83,1.554,-0.004165332,-0.001812759
18-05-83,1.5585,0.002895753,0.001255792
19-05-83,1.5528,-0.003657363,-0.001591284
20-05-83,1.5562,0.002189593,0.000949889
23-05-83,1.5562,0,0
24-05-83,1.5677,0.007389796,0.003197547
25-05-83,1.5854,0.011290425,0.004875896
26-05-83,1.602,0.010470544,0.004523658
27-05-83,1.6018,-0.000124844,-5.42224E-05
30-05-83,,-1,
31-05-83,1.6005,#DIV/0!,
01-06-83,1.59,-0.00656045,-0.002858554
02-06-83,1.5816,-0.005283019,-0.002300468
03-06-83,1.565,-0.010495701,-0.004582314
06-06-83,1.576,0.007028754,0.003041871
07-06-83,1.572,-0.002538071,-0.001103671
08-06-83,1.5696,-0.001526718,-0.000663552
09-06-83,1.5788,0.005861366,0.002538128
10-06-83,1.5705,-0.005257157,-0.002289177
13-06-83,1.5522,-0.01165234,-0.005090262
14-06-83,1.5225,-0.019134132,-0.008390378
15-06-83,1.522,-0.000328407,-0.000142649
16-06-83,1.527,0.003285151,0.001424385
17-06-83,1.523,-0.002619515,-0.001139134
20-06-83,1.532,0.005909389,0.002558862
21-06-83,1.526,-0.003916449,-0.001704232
22-06-83,1.5305,0.002948886,0.0012788
23-06-83,1.541,0.006860503,0.002969305
24-06-83,1.5455,0.002920182,0.001266371
27-06-83,1.5375,-0.005176318,-0.002253885
28-06-83,1.5325,-0.003252033,-0.001414641
29-06-83,1.5277,-0.003132137,-0.001362405
30-06-83,1.533,0.003469268,0.001504076
01-07-83,1.531,-0.001304631,-0.000566964
04-07-83,,-1,
05-07-83,1.5285,#DIV/0!,
06-07-83,1.5395,0.007196598,0.00311425
07-07-83,1.539,-0.000324781,-0.000141073
08-07-83,1.5415,0.001624431,0.000704909
11-07-83,1.534,-0.004865391,-0.002118169
12-07-83,1.5315,-0.001629726,-0.000708358
13-07-83,1.5298,-0.001110023,-0.000482345
14-07-83,1.528,-0.001176624,-0.000511302
15-07-83,1.5165,-0.007526178,-0.00328094
18-07-83,1.5197,0.002110122,0.000915449
19-07-83,1.5179,-0.001184444,-0.000514703
20-07-83,1.524,0.00401871,0.001741806
21-07-83,1.525,0.000656168,0.000284877
22-07-83,1.5205,-0.00295082,-0.001283419
25-07-83,1.5215,0.000657678,0.000285532
26-07-83,1.525,0.002300361,0.000997887
27-07-83,1.5275,0.001639344,0.000711375
28-07-83,1.5253,-0.001440262,-0.000625949
29-07-83,1.52,-0.003474726,-0.001511682
01-08-83,1.509,-0.007236842,-0.003154348
02-08-83,1.5072,-0.001192843,-0.000518354
03-08-83,1.5058,-0.000928875,-0.000403593
04-08-83,1.4875,-0.012153008,-0.005310318
05-08-83,1.485,-0.001680672,-0.000730521
08-08-83,1.491,0.004040404,0.00175119
09-08-83,1.494,0.002012072,0.000872954
10-08-83,1.481,-0.008701473,-0.003795539
11-08-83,1.4792,-0.001215395,-0.00052816
12-08-83,1.4815,0.001554895,0.000674758
15-08-83,1.4925,0.007424907,0.003212684
16-08-83,1.5075,0.010050251,0.004342981
17-08-83,1.5145,0.004643449,0.002011957
18-08-83,1.5233,0.005810499,0.002516164
19-08-83,1.517,-0.004135758,-0.001799861
22-08-83,1.528,0.007251154,0.003137773
23-08-83,1.5308,0.001832461,0.000795099
24-08-83,1.5198,-0.007185785,-0.003132013
25-08-83,1.506,-0.009080142,-0.003961468
26-08-83,1.5045,-0.000996016,-0.00043278
29-08-83,1.501,-0.002326354,-0.0010115
30-08-83,1.4988,-0.00146569,-0.000637008
31-08-83,1.494,-0.003202562,-0.001393087
01-09-83,1.4974,0.00227577,0.000987231
02-09-83,1.495,-0.001602778,-0.000696636
05-09-83,,-1,
06-09-83,1.4985,#DIV/0!,
07-09-83,1.4905,-0.005338672,-0.002324767
08-09-83,1.4922,0.001140557,0.000495055
09-09-83,1.494,0.001206273,0.000523562
12-09-83,1.501,0.004685408,0.002030095
13-09-83,1.4935,-0.004996669,-0.002175465
14-09-83,1.49,-0.002343488,-0.001018959
15-09-83,1.497,0.004697987,0.002035532
16-09-83,1.502,0.003340013,0.001448132
19-09-83,1.509,0.004660453,0.002019307
20-09-83,1.508,-0.000662691,-0.000287898
21-09-83,1.506,-0.00132626,-0.00057637
22-09-83,1.4975,-0.00564409,-0.002458141
23-09-83,1.5027,0.003472454,0.001505455
26-09-83,1.5032,0.000332734,0.000144481
27-09-83,1.4975,-0.003791911,-0.001649936
28-09-83,1.4992,0.001135225,0.000492742
29-09-83,1.4995,0.000200107,8.68966E-05
30-09-83,1.4977,-0.0012004,-0.00052164
03-10-83,1.4835,-0.009481205,-0.004137279
04-10-83,1.475,-0.005729693,-0.00249553
05-10-83,1.489,0.009491525,0.004102677
06-10-83,1.4903,0.000873069,0.000379004
07-10-83,1.509,0.012547809,0.005415538
10-10-83,,-1,
11-10-83,1.508,#DIV/0!,
12-10-83,1.504,-0.00265252,-0.001153505
13-10-83,1.4995,-0.002992021,-0.001301366
14-10-83,1.4994,-6.66889E-05,-2.89636E-05
17-10-83,1.5005,0.000733627,0.000318493
18-10-83,1.5005,0,0
19-10-83,1.5003,-0.000133289,-5.78905E-05
20-10-83,1.4978,-0.001666333,-0.000724283
21-10-83,1.5018,0.002670584,0.001158274
24-10-83,1.4975,-0.002863231,-0.001245269
25-10-83,1.4997,0.001469115,0.00063756
26-10-83,1.498,-0.00113356,-0.000492578
27-10-83,1.4942,-0.002536716,-0.001103081
28-10-83,1.495,0.000535404,0.000232461
31-10-83,1.4952,0.000133779,5.80957E-05
01-11-83,1.4855,-0.006487426,-0.002826632
02-11-83,1.4871,0.001077078,0.000467517
03-11-83,1.487,-6.7245E-05,-2.92051E-05
04-11-83,1.488,0.000672495,0.000291963
07-11-83,1.4855,-0.001680108,-0.000730275
08-11-83,,-1,
09-11-83,1.4845,#DIV/0!,
10-11-83,1.491,0.004378579,0.001897442
11-11-83,,-1,
14-11-83,1.484,#DIV/0!,
15-11-83,1.4851,0.00074124,0.000321797
16-11-83,1.483,-0.001414046,-0.000614547
17-11-83,1.4783,-0.003169252,-0.001378574
18-11-83,1.4695,-0.005952784,-0.002592986
21-11-83,1.465,-0.003062266,-0.001331966
22-11-83,1.474,0.006143345,0.002659859
23-11-83,1.4675,-0.004409769,-0.001919374
24-11-83,,-1,
25-11-83,1.4595,#DIV/0!,
28-11-83,1.4587,-0.000548133,-0.000238116
29-11-83,1.46,0.000891204,0.000386873
30-11-83,1.463,0.002054795,0.00089147
01-12-83,1.4578,-0.00355434,-0.00154638
02-12-83,1.4572,-0.000411579,-0.000178783
05-12-83,1.4455,-0.008029097,-0.003501067
06-12-83,1.4505,0.003459011,0.001499637
07-12-83,1.439,-0.007928301,-0.003456939
08-12-83,1.4415,0.001737318,0.000753853
09-12-83,1.435,-0.004509192,-0.001962746
12-12-83,1.4307,-0.002996516,-0.001303324
13-12-83,1.4165,-0.009925211,-0.004331998
14-12-83,1.415,-0.001058948,-0.000460139
15-12-83,1.4215,0.00459364,0.001990424
16-12-83,1.415,-0.004572635,-0.001990424
19-12-83,1.4182,0.002261484,0.000981041
20-12-83,1.419,0.000564095,0.000244914
21-12-83,1.4225,0.002466526,0.00106988
22-12-83,1.427,0.003163445,0.001371698
23-12-83,1.4315,0.003153469,0.001367379
26-12-83,,-1,
27-12-83,1.432,#DIV/0!,
28-12-83,1.436,0.002793296,0.001211422
29-12-83,1.4475,0.008008357,0.003464132
30-12-83,1.4515,0.002763385,0.001198468
02-01-84,,-1,
03-01-84,1.4287,#DIV/0!,
04-01-84,1.4173,-0.007979282,-0.003479258
05-01-84,1.4125,-0.003386721,-0.001473331
06-01-84,1.407,-0.003893805,-0.001694359
09-01-84,1.4028,-0.002985075,-0.00129834
10-01-84,1.4024,-0.000285144,-0.000123854
11-01-84,1.3963,-0.004349686,-0.001893165
12-01-84,1.3981,0.001289121,0.000559498
13-01-84,1.41,0.008511551,0.003680877
16-01-84,1.4195,0.006737589,0.002916284
17-01-84,1.4105,-0.006340261,-0.002762306
18-01-84,1.414,0.00248139,0.001076319
19-01-84,1.418,0.002828854,0.001226821
20-01-84,1.4005,-0.012341326,-0.005393118
23-01-84,1.4039,0.002427704,0.001053061
24-01-84,1.399,-0.003490277,-0.00151846
25-01-84,1.4007,0.001215154,0.000527414
26-01-84,1.406,0.003783822,0.001640192
27-01-84,1.4035,-0.001778094,-0.000772904
30-01-84,1.4074,0.002778767,0.00120513
31-01-84,1.4012,-0.004405286,-0.001917418
01-02-84,1.41,0.006280331,0.002718984
02-02-84,1.4225,0.008865248,0.003833162
03-02-84,1.431,0.005975395,0.002587359
06-02-84,1.4225,-0.005939902,-0.002587359
07-02-84,1.4107,-0.008295255,-0.003617609
08-02-84,1.4128,0.001488623,0.00064602
09-02-84,1.421,0.005804077,0.002513392
10-02-84,1.4143,-0.004714989,-0.002052537
13-02-84,,-1,
14-02-84,1.428,#DIV/0!,
15-02-84,1.4445,0.011554622,0.004989339
16-02-84,1.446,0.001038422,0.000450747
17-02-84,1.451,0.003457815,0.001499119
20-02-84,,-1,
21-02-84,1.441,#DIV/0!,
22-02-84,1.4515,0.007286607,0.003153059
23-02-84,1.4575,0.004133655,0.001791523
24-02-84,1.4725,0.010291595,0.00444674
27-02-84,1.473,0.000339559,0.000147443
28-02-84,1.4915,0.012559403,0.005420511
29-02-84,1.4905,-0.000670466,-0.000291277
01-03-84,1.478,-0.008386448,-0.003657546
02-03-84,1.481,0.00202977,0.000880624
05-03-84,1.4845,0.002363268,0.001025143
06-03-84,1.484,-0.000336814,-0.000146301
07-03-84,1.4755,-0.005727763,-0.002494687
08-03-84,1.458,-0.011860386,-0.00518169
09-03-84,1.4625,0.00308642,0.001338351
12-03-84,1.4532,-0.006358974,-0.002770486
13-03-84,1.4675,0.009840352,0.004252721
14-03-84,1.4665,-0.000681431,-0.000296043
15-03-84,1.461,-0.003750426,-0.001631851
16-03-84,1.445,-0.010951403,-0.004782369
19-03-84,1.443,-0.001384083,-0.000601516
20-03-84,1.439,-0.002772003,-0.001205537
21-03-84,1.4313,-0.005350938,-0.002330123
22-03-84,1.4303,-0.000698666,-0.000303533
23-03-84,1.436,0.003985178,0.001727301
26-03-84,1.4475,0.008008357,0.003464132
27-03-84,1.447,-0.000345423,-0.000150041
28-03-84,1.4465,-0.000345543,-0.000150093
29-03-84,1.451,0.003110957,0.001348974
30-03-84,1.4375,-0.009303928,-0.004059559
02-04-84,1.433,-0.003130435,-0.001361663
03-04-84,1.4315,-0.001046755,-0.000454838
04-04-84,1.4325,0.000698568,0.000303278
05-04-84,1.426,-0.004537522,-0.001975105
06-04-84,1.43,0.002805049,0.001216512
09-04-84,1.425,-0.003496503,-0.001521173
10-04-84,1.437,0.008421053,0.003641904
11-04-84,1.436,-0.000695894,-0.000302328
12-04-84,1.429,-0.004874652,-0.002122211
13-04-84,1.429,0,0
16-04-84,1.4215,-0.005248425,-0.002285365
17-04-84,1.4211,-0.000281393,-0.000122225
18-04-84,1.4192,-0.001336992,-0.000581037
19-04-84,1.4177,-0.001056933,-0.000459263
20-04-84,1.416,-0.001199125,-0.000521086
23-04-84,1.4155,-0.000353107,-0.00015338
24-04-84,1.4072,-0.005863652,-0.002554047
25-04-84,1.4115,0.003055713,0.001325056
26-04-84,1.4038,-0.00545519,-0.002375644
27-04-84,1.4015,-0.00163841,-0.000712136
30-04-84,1.398,-0.002497324,-0.001085931
01-05-84,1.3975,-0.000357654,-0.000155355
02-05-84,1.399,0.001073345,0.000465898
03-05-84,1.413,0.010007148,0.004324447
04-05-84,1.408,-0.00353857,-0.001539507
07-05-84,1.3855,-0.015980114,-0.006996125
08-05-84,1.3825,-0.002165283,-0.00094139
09-05-84,1.389,0.004701627,0.002037106
10-05-84,1.383,-0.004319654,-0.001880066
11-05-84,1.3835,0.000361533,0.000156983
14-05-84,1.388,0.00325262,0.001410303
15-05-84,1.3875,-0.000360231,-0.000156474
16-05-84,1.394,0.004684685,0.002029782
17-05-84,1.394,0,0
18-05-84,1.3867,-0.005236729,-0.002280258
21-05-84,1.3905,0.002740319,0.001188478
22-05-84,1.389,-0.001078749,-0.000468747
23-05-84,1.3765,-0.00899928,-0.00392603
24-05-84,1.382,0.003995641,0.001731827
25-05-84,1.383,0.000723589,0.000314137
28-05-84,,-1,
29-05-84,1.3855,#DIV/0!,
30-05-84,1.384,-0.001082642,-0.00047044
31-05-84,1.3855,0.001083815,0.00047044
01-06-84,1.4035,0.0129917,0.005605887
04-06-84,1.4,-0.002493766,-0.001084381
05-06-84,1.3945,-0.003928571,-0.001709517
06-06-84,1.4015,0.00501972,0.002174583
07-06-84,1.3968,-0.00335355,-0.001458876
08-06-84,1.3935,-0.002362543,-0.001027253
11-06-84,1.388,-0.003946896,-0.001717507
12-06-84,1.3835,-0.003242075,-0.001410303
13-06-84,1.3855,0.001445609,0.000627367
14-06-84,1.385,-0.000360881,-0.000156757
15-06-84,1.3785,-0.004693141,-0.002043003
18-06-84,1.3748,-0.002684077,-0.001167247
19-06-84,1.378,0.002327611,0.001009694
20-06-84,1.366,-0.008708273,-0.003798518
21-06-84,1.362,-0.002928258,-0.001273592
22-06-84,1.3633,0.000954479,0.000414327
25-06-84,1.351,-0.009022225,-0.003936086
26-06-84,1.3532,0.001628423,0.00070664
27-06-84,1.349,-0.003103754,-0.001350039
28-06-84,1.3525,0.002594514,0.001125324
29-06-84,1.3575,0.003696858,0.001602564
02-07-84,1.3508,-0.004935543,-0.002148786
03-07-84,1.337,-0.010216168,-0.004459645
04-07-84,,-1,
05-07-84,1.318,#DIV/0!,
06-07-84,1.3162,-0.001365706,-0.000593524
09-07-84,1.306,-0.007749582,-0.00337871
10-07-84,1.3095,0.002679939,0.001162326
11-07-84,1.312,0.001909126,0.000828332
12-07-84,1.3065,-0.004192073,-0.001824421
13-07-84,1.3235,0.013011864,0.005614532
16-07-84,1.3265,0.002266717,0.000983309
17-07-84,1.3175,-0.006784772,-0.00295663
18-07-84,1.314,-0.002656546,-0.001155259
19-07-84,1.328,0.01065449,0.00460271
20-07-84,1.3232,-0.003614458,-0.001572583
23-07-84,1.3185,-0.003551995,-0.001545358
24-07-84,1.324,0.004171407,0.001807851
25-07-84,1.3325,0.00641994,0.002779233
26-07-84,1.3308,-0.001275797,-0.000554426
27-07-84,1.311,-0.014878269,-0.006510101
30-07-84,1.3075,-0.002669718,-0.001160994
31-07-84,1.3073,-0.000152964,-6.64364E-05
01-08-84,1.301,-0.004819093,-0.002097965
02-08-84,1.3095,0.006533436,0.002828206
03-08-84,1.327,0.013363879,0.00576542
06-08-84,1.317,-0.007535795,-0.003285148
07-08-84,1.306,-0.008352316,-0.003642598
08-08-84,1.3145,0.006508423,0.002817414
09-08-84,1.3115,-0.002282237,-0.000992296
10-08-84,1.3125,0.000762486,0.000331017
13-08-84,1.305,-0.005714286,-0.0024888
14-08-84,1.319,0.010727969,0.004634284
15-08-84,1.3203,0.000985595,0.000427828
16-08-84,1.3275,0.005453306,0.002361906
17-08-84,1.322,-0.004143126,-0.001803075
20-08-84,1.319,-0.002269289,-0.00098666
21-08-84,1.3135,-0.004169826,-0.001814718
22-08-84,1.3095,-0.003045299,-0.001324574
23-08-84,1.3125,0.002290951,0.000993809
24-08-84,1.305,-0.005714286,-0.0024888
27-08-84,1.3075,0.001915709,0.000831186
28-08-84,1.3105,0.002294455,0.000995328
29-08-84,1.315,0.003433804,0.001488728
30-08-84,1.311,-0.003041825,-0.001323061
31-08-84,1.3075,-0.002669718,-0.001160994
03-09-84,,-1,
04-09-84,1.292,#DIV/0!,
